,Active Status,Customer,Balance,Balance Total,Company,Mr./Ms./...,First Name,M.I.,Last Name,Primary Contact,Main Phone,Fax,Alt. Phone,Secondary Contact,Job Title,Main Email,Bill to 1,Bill to 2,Bill to 3,Bill to 4,Bill to 5,Ship to 1,Ship to 2,Ship to 3,Ship to 4,Ship to 5,Customer Type,Terms,Rep,Sales Tax Code,Tax item,Resale Num,Account No.,Credit Limit,Job Status,Job Type,Job Description,Start Date,Projected End,End Date
,Active,Illinois Institute of Technology,0,0,Illinois Institute of Technology,Ms.,Mary,A.,Smith,Mary A. Smith,,,,,,,Ms. Mary Anne Smith,Vice President & General Counsel,Illinois Institute of Technology,"10 West 33rd St., Room 224","Chicago, IL  60616",,,,,,,,,,,,,,,,,,,
,Active,Indian River Medical Center,0,7000,,,,,,,,,,,,,Mr. Randle Middleton,Indian River Medical Center,1000 36th Street,"Vero Beach, FL 32960",,,,,,,,,,,,,,,,,,,,
,Active,Indian River Medical Center:12-6430 Vero Radiology Associates FL,7000,7000,,,,,,,,,,,,,Mr. Randle Middleton,Indian River Medical Center,1000 36th Street,"Vero Beach, FL 32960",,,,,,,,,,,,,,,,,,,,
,Active,ING Clarion,0,0,ING Clarion,Mr.,Michael,,O'Brien,Michael O'Brien,,,,,,,Mr. Michael O'Brien,Director,ING Clarion,"230 Park Avenue., 12th Floor","New York, NY 10169",,,,,,,,,Non,,,,,,,,,,
,Active,ING Investment Management LLC,0,0,,,,,,,,,,,,,ING Insurance and Annuity Company,ING Investment Management LLC,5780 Powers Ferry Road,Suite 300,"Atlanta, GA 30327",,,,,,,,,,,,,,,,,,,
,Active,Inland Power Group,0,0,,,,,,,,,,,,,"Mr. Donald R. Stacy, Executive VP",Inland Power Group,13015 West Custer Avenue,"Butler , WI 53007-0500",,,,,,,,,,,,,,,,,,,,
,Active,Intercontinental Real Estate Corp.,0,6000,,,,,,,,,,,,,Mr. David Carella,Director of Finance,Intercontinental Real Estate Corp.,1270 Soldiers Field Road,"Boston, MA 02135-1003",,,,,,,,,,,,,,,,,,,
,Active,Intercontinental Real Estate Corp.:13-7265 Parker Ranch Kamuela HI,6000,6000,,,,,,,,,,,,,Mr. David Carella,Director of Finance,Intercontinental Real Estate Corp.,1270 Soldiers Field Road,"Boston, MA 02135-1003",,,,,,,,,,,,,,,,,,,
,Active,INVESCO Realty Advisors,0,9250,INVESCO Realty Advisors,Mr.,Mathew,L.,Cypher,,972-715-7400,,,,,,Ms. Whitney Farley,INVESCO Realty Advisors,"Three Galleria Tower, Suite 500",13155 Noel Road,"Dallas, TX  75240",,,,,,,,,Non,,,,,,,,,,
,Active,INVESCO Realty Advisors:13-3694Q2 Fairlake at Weston FL,1500,1500,INVESCO Realty Advisors,Mr.,Mathew,L.,Cypher,,972-715-7400,,,,,,Ms. Whitney Farley,INVESCO Realty Advisors,"Three Galleria Tower, Suite 500",13155 Noel Road,"Dallas, TX  75240",,,,,,,,,Non,,,,,,,,,,
,Active,INVESCO Realty Advisors:13-5008M2 Ellis Distribution Center IL,4000,4000,INVESCO Realty Advisors,Mr.,Mathew,L.,Cypher,,,,,,,,Ms. Whitney Farley,INVESCO Realty Advisors,"Three Galleria Tower, Suite 500",13155 Noel Road,"Dallas, TX  75240",,,,,,,,,Non,,,,,,,,,,
,Active,INVESCO Realty Advisors:13-5009M2 Chancellory Industrial IL,3750,3750,INVESCO Realty Advisors,Mr.,Mathew,L.,Cypher,,,,,,,,Ms. Whitney Farley,INVESCO Realty Advisors,"Three Galleria Tower, Suite 500",13155 Noel Road,"Dallas, TX  75240",,,,,,,,,Non,,,,,,,,,,
,Active,IPS Corporation,0,0,IPS Corporation,Mr.,Robert,,Cross,Robert Cross,,,,,,,Mr. Robert Cross,Chief Financial Officer,IPS Corporation,445 W. Victoria Street,"Compton, CA 90220",,,,,,,,,,,,,,,,,,,
,Active,IXIS Real Estate Capital,0,0,IXIS Real Estate Capital,Mr.,Nimeet,,Dodhia,Nimeet Dodhia,,,,,,,Mr. Nimeet Dodhia,IXIS Real Estate Capital,"9 West 57th Street, 36th Floor","New York, NY 10019",,,,,,,,,,,,,,,,,,,,
,Active,Jackson DeMarco Tidus Peckenpaugh,0,0,,,,,,,,,,,,,"Mr. Andrew Bernstein, Esq.",Jackson DeMarco Tidus Peckenpaugh,2030 Main Street,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,,
,Active,James Campbell Company LLC,0,0,James Campbell Company LLC,Mr.,Doug,,Morris,Doug Morris,,,,,,,Mr. Doug Morris,James Campbell Company LLC,425 California Street,Suite 1000,"San Francisco, CA  94104",,,,,,,,,,,,,,,,,,,
,Active,"Jamestown Premier Property Fund, L.P.",0,8000,,,,,,,,,,,,,Jeffrey Beckham - Fund Manager,"Jamestown Premier Property Fund, L.P.","One Overton Park, 12th Floor",3625 Cumberland Boulevard,"Atlanta, GA 30339",,,,,,,,,,,,,,,,,,,
,Active,"Jamestown Premier Property Fund, L.P.:13-6845 Urban Mixed Use Development CA",8000,8000,,,,,,,,,,,,,Jeffrey Beckham - Fund Manager,"Jamestown Premier Property Fund, L.P.","One Overton Park, 12th Floor",3625 Cumberland Boulevard,"Atlanta, GA 30339",,,,,,,,,,,,,,,,,,,
,Active,"Jeffer, Mangels, Butler & Marmaro LLP",0,0,"Jeffer, Mangels, Butler & Marmaro LLP",Mr.,Joel,D.,Deutsch,Joel D. Deutsch,,404-495-4771,,,,,Mr. Joel David Deutsch,"Jeffer, Mangels, Butler & Marmaro LLP","1900 Avenue of the Stars, 7th Floor","Los Angeles, CA  90067",,,,,,,,,,Non,,,,,,,,,,
,Active,John Hancock Life Insurance Company,0,0,John Hancock Life Insurance Company,Mr.,Mike,,Rizkowsky,Mike Rizkowsky,,,,,,,John Hancock Life Insurance Company,c/o Pacific Southwest Realty Services,Mr.Mike Rizkowsky,"11911 San Vicente Blvd., Suite 390","Los Angeles, CA  90049",,,,,,,,,,,,,,,,,,,
,Active,John Hancock Real Estate Finance Group,0,0,,,,,,,,,,,,,John Hancock Real Estate Finance Group,Attn:  Marilyn L. Markshausen,500 Northpark Town Center,"1100 Abernathy Road, Suite 825","Atlanta, GA 30328",,,,,,,,,,,,,,,,,,,
,Active,Johnson Bank,0,0,Johnson Bank,Mr.,Doug,,Menne,Doug Menne,,,,,,,Mr. Doug Menne,Vice President,Johnson Bank,333 East Wisconsin Avenue,"Milwaukee, WI  53202",,,,,,,,,,,,,,,,,,,
,Active,"Johnson, Jones, Snelling, Gibert & Davis",0,0,"Johnson, Jones, Snelling, Gibert & Davis",Mr.,Thomas,E.,Johnson,Thomas E. Johnson,312.578.8100,312.422.0708,,,,,"Johnson, Jones, Snelling, Gibert & Davis",Thomas E. Johnson,"36 South Wabash Avenue, Suite 1310","Chicago, Illinois 60603",,,,,,,,,,Non,,,,,,,,,,
,Active,Jones Lang LaSalle,0,0,,,,,,,,,,,,,Jones Lang LaSalle,Attn: Mr. Rob Kirner,355 South Grand Avenue,Suite 300,"Los Angeles, CA 90071",,,,,,,,,,,,,,,,,,,
,Active,JPMorgan Asset Management,0,39800,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,Ellie Kerr,,,,Joseph J. Suh,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",Joseph J. Suh,Same address / 4th Floor,,,,,,,Non,,,,,,,,,,
,Active,JPMorgan Asset Management:13-3743M3 Elizabeth Square Charlotte NC,3400,3400,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",Joseph J. Suh,Same address / 4th Floor,,,,,,,Non,,,,,,,,,,
,Active,"JPMorgan Asset Management:13-3937M3 Aliso Creek, Aliso Viejo, CA",4000,4000,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",Joseph J. Suh,Same address / 4th Floor,,,,,,,Non,,,,,,,,,,
,Active,JPMorgan Asset Management:13-6425 Metro Chicago Ind. (Northern Buil,10500,10500,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",,,,,,,,,Non,,,,,,,,,,
,Active,JPMorgan Asset Management:13-6426 225 West Wacker Chicago IL,11500,11500,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",,,,,,,,,Non,,,,,,,,,,
,Active,JPMorgan Asset Management:13-7077M1 1501 K Street Washington DC,6000,6000,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",,,,,,,,,Non,,,,,,,,,,
,Active,JPMorgan Asset Management:13-7078M1 St. Johns Wood Apts Reston VA,4400,4400,JP Morgan Fleming Asset Management,Ms.,Ellie,,Kerr,,,,,,,,"Ms. Ellie Kerr, MAI",JP Morgan Asset Mgmt - Real Estate,"270 Park Avenue, 7th Floor",NY1-K150,"New York, NY 10017",,,,,,,,,Non,,,,,,,,,,
,Active,JRK Property Holdings,0,0,,,,,,,,,,,,,Mr. Michael Brinkman,JRK Property Holdings,"11766 Wilshire Blvd., Suite 1500","Los Angeles, CA 90025",,,,,,,,,,,,,,,,,,,,
,Active,"Kamanski Streltzer, LLP",0,0,"Kamanski Streltzer, LLP",Mr.,Adam,L.,Streltzer,,,,,,,,"Mr. Adam L. Streltzer, Esq.","Kamanski Streltzer, LLP",10940 Wilshire Boulevard,Suite 600,"Los Angeles, CA  90024",,,,,,,,,,,,,,,,,,,
,Active,Katten Muchin Rosenman LLP,0,0,,,,,,,,,,,,,Katten Muchin Rosenman LLP,525 W Monroe - Suite 1900,"Chicago, IL 60661",Attn: David R Dlugie,,,,,,,,,,,,,,,,,,,,
,Active,"Kennedy Associates Real Estate Counsel,LP",0,0,,,,,,,,,,,,,"Kennedy Associates Real Estate Counsel,LP",1215 4th Avenue #2400,"Seattle, WA 98161","Attn: Scott Matthews, Senior Vice Preside",,,,,,,,,,,,,,,,,,,,
,Active,Key Bank,0,0,Key Bank,Mr.,Michael,A.,Campbell,Michael A. Campbell,,,,,,,"Mr. Michael A. Campbell, MAI",Keybank National Association,"127 Public Square, 5th Floor",OH-01-27-0501,"Cleveland, OH 44114",,,,,,,,,Non,,,,,,,,,,
,Active,Key Real Estate Technical Services,0,0,,,,,,,,,,,,,Key Real Estate Technical Services,,,,,,,,,,,,,Non,,,,,,,,,,
,Active,"KeyCorp Real Estate Capital Markets, Inc.",0,0,,,,,,,,,,,,,"Dale Brem, Chief Underwriter","c/o KeyCorp Real Estate Capital Markets,",           Inc.,"8115 Preston Road, Suite 500","Dallas, TX 75225",,,,,,,,,,,,,,,,,,,
,Active,"Kimball, Tirey & St. John LLP",0,0,,,,,,,,,,,,,Mr. Kenneth E. Lange,"Kimball, Tirey & St. John LLP",1202 Kettner Boulevard,3rd Floor,"San Diego, CA 92101",,,,,,,,,,,,,,,,,,,
,Active,Kimco Realty Corporation,0,0,,,,,,Greg S. Ix,,,,,,,Greg S. Ix,Kimco Realty Corporation,"4425 Randolph Road, Suite 204","Charlotte, NC  28211",,,,,,,,,,,,,,,,,,,,
,Active,"Kitty Hawk, Inc",0,0,"Kitty Hawk International, Inc.",Mr.,Corwin,,Snow,Corwin Snow,,,,,,,"Kitty Hawk International, Inc.",Corwin Snow,,,,,,,,,,,,Non,,,,,,,,,,
,Active,"Kmart of Michigan, Inc.",0,0,"Kmart of Michigan, Inc.",Mr.,Richard,M.,Meth,Richard M. Meth,,,,,,,Day Pitney LLP,c/o Richard M. Meth,P. O. Box 1945,"Morristown, NJ 07932-1965",,,,,,,,,,,,,,,,,,,,
,Active,Knight Frank ZAO,0,0,,,,,,,,,,,,,"Olga Baranova - Valuer, Valuation Serv.",Knight Frank ZAO,Building 2,11 Timura Frunze St.,Moscow 119021 Russia,,,,,,,,,,,,,,,,,,,
,Active,"Koenig & Strey, LLC",0,0,,,,,,,,,,,,,"Koenig & Strey, LLC",,,,,,,,,,,,,Non,,,,,,,,,,
,Active,"Koeppel Tener Real Estate Services, Inc.",0,0,"Koeppel Tener Real Estate Services, Inc.",Mr.,Dennis,P.,Ryan,Dennis P. Ryan,212/906-9467,,,,,,"Koeppel Tener Real Estate Services, Inc.",Dennis P. Ryan,575 Lexington Avenue-17th Floor,"New York, New York 10022-6102",,,,,,,,,,Non,,,,,,,,,,
,Active,Kolick & Kondzer,0,0,,,,,,,,,,,,,Mr. Daniel J. Kolick,Kolick & Kondzer,24500 Center Ridge Road,Suite 175,"Westlake, OH 44145-5697",,,,,,,,,,,,,,,,,,,
,Active,"Komar Investments, LLC",0,0,,,,,,,,,,,,,Mr. John Sharpe,Commercial Real Estate Associate,"Komar Investments, LLC",23 Corporate Plaza - Suite 247,"Newport Beach, CA 92660",,,,,,,,,,,,,,,,,,,
,Active,"Kropik, Papuga, & Shaw",0,0,"Kropik, Papuga, & Shaw",,Stanley,,Papuga,Stanley Papuga,,,,,,,"Kropik, Papuga, & Shaw",Stanley Papuga,120 South LaSalle Street,Suite 1327,"Chicago, Illinois 60603",,,,,,,,,Non,,,,,,,,,,
,Active,KTR NEWMARK Real Estate Services LLC,0,0,KTR NEWMARK,Mr.,Dennis,P.,Ryan,Dennis P. Ryan,212-935-9191,212-935-5935,,,,WWW.KTRNEWMARK.COM,"Mr. Dennis P. Ryan, MAI",KTR NEWMARK,575 Lexington Avenue,"New York, NY 10022",,,,,,,,,,Non,,,,,,,,,,
,Active,Lake Forest Bank & Trust Company,0,0,Lake Forest Bank & Trust Company,Mr.,Stephen,,Madden,Stephen Madden,847-234-4041,847-234-4717,,,,,Mr. Stephen Madden,Lake Forest Bank & Trust Company,727 North Bank Lane,"Lake Forest, IL  60045",,,,,,,,,,,,,,,,,,,,
,Active,Land Corporation,0,0,Land Corporaion,Mr.,Scott,,Calabria,Scott Calabria,,,,,,,Mr. Scott Calabria,President,Land Corporaion,912  12th Street,"Wilmette, IL  60091",,,,,,,,,,,,,,,,,,,
,Active,"Land Development Concepts, LLC",0,0,,,,,,,,,,,,,"Land Development Concepts, LLC",,,,,,,,,,,,,Non,,,,,,,,,,
,Active,"Land Home Services, LLC",0,0,"Land Home Services, LLC",Mr.,Robert,,Brand,Robert Brand,,,,,,,"Land Home Services, LLC","c/o Mr. Robert Brand, Jr.",Synovus Centre,"1111 Bay Avenue, Third Floor","Columbus, GA  31901",,,,,,,,,,,,,,,,,,,
,Active,LandSafe Real Estate Closing Service,0,0,,,,,,,,,,,,,Gail Harris,LandSafe Real Estate Closing Service,"7105 Corporate Drive, PTX-C-705","Plano, TX 75024",,,,,,,,,,,,,,,,,,,,
,Active,"Lapp, Libra, Thompson, Stoebner & Pusch",0,0,,,,,,,,,,,,,Mr. William S. Lapp,"Lapp, Libra, Thompson, Stoebner & Pusch,",         Chartered,"1 Financial Plz, Ste. 2500 -120 S. 6th St","Minneapolis, MN 55402",,,,,,,,,,,,,,,,,,,
,Active,LaSalle Bank Corporation,0,0,LaSalle Bank Corporation,,Kelly,,Stradinger,Kelly Stradinger,,,,,,,Kelly Stradinger,LaSalle Bank Corporation,540 West Madison Street,Suite 2303,"Chicago, IL  60606",,,,,,,,,,,,,,,,,,,
,Active,"LaSalle Bank, N.A.",0,0,"LaSalle Bank, N.A.",Mr.,George,A.,"Sikorski, MAI","George A. Sikorski, MAI",,,,,,,ABN AMRO Services Company,Expense Disbursement Account,9001 Paysphere Circle,"Chicago, IL 60674",ATTN:  Janet Clare,"LaSalle Bank, N.A.","Mr. George A. Sikorski, MAI","135 S. LaSalle Street, Suite 1260","Chicago, IL 60603",,,,,Non,,,,,,,,,,
,Active,LaSalle Investment Management,0,0,"LaSalle Investment Management, Inc.",Mr.,Ty,J.,Spearing,Ty J. Spearing,312-782-5800,312-782-4339,,,,,Mr. Ty J. Spearing,"LaSalle Investment Management, Inc.",200 East Randolph Drive,"Chicago, IL  60601",,,,,,,,,,Non,,,,,,,,,,
,Active,Latham & Watkins LLP,0,0,,,,,,,,,,,,,Stephanie L. Kuhlen,Latham & Watkins LLP,"600 West Broadway, Suite 1800","San Diego, CA 92101-3375",,,,,,,,,,,,,,,,,,,,
,Active,Law Offices of Smith & Glauser,0,0,,,,,,,,,,,,,Michael Wright,Law Offices of Smith & Glauser,"1218 East 7800 South, Suite 300","Sandy, UT 84094",,,,,,,,,,,,,,,,,,,,
,Active,LBA Realty LLC,0,32500,,,,,,,,,,,,,Mr. Bill Kearns,LBA Realty LLC,17901 Von Karman Avenue,Suite 950,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,LBA Realty LLC:13-6763 Select AZ Assets,32500,32500,,,,,,,,,,,,,Mr. Bill Kearns,LBA Realty LLC,17901 Von Karman Avenue,Suite 950,"Irvine, CA 92614",,,,,,,,,,,,,,,,,,,
,Active,Lehman Brothers,0,0,Lehman Brothers,,,,,John P. Bird,,,,,,,Lehman Brothers,John P. Bird -Sr. Vice-President,Global Real Estate Group,399 Park Avenue,"New York, NY  10022",,,,,,,,,,,,,,,,,,,
,Active,Lincoln Advisory Group,0,0,Lincoln Advisory Group,Mr.,Paul,,Tarantola,Paul Tarantola,,,,,,,Mr. Paul Tarantola,Lincoln Advisory Group,120 N. LaSalle Street,Suite 1750,"Chicago, IL  60602",,,,,,,,,,,,,,,,,,,
,Active,Lincoln Property Company,0,0,Lincoln Property Company,Mr.,Matt,,Nix,Matt Nix,630 - 954 - 7000,630 - 954 - 7279,,,,MATT@LPSI.com,Mr. Matt Nix,Lincoln Property Company,Oak Brook Office Pavillion,"2603 West 22nd Street, #22","Oak Brook, Illinois  60523",,,,,,,,,Non,,,,,,,,,,
,Active,"LNR Partners, Inc.",0,0,"LNR Partners, Inc.",Ms.,Cynthia,A.,"Smith, MAI","Cynthia A. Smith, MAI",305-485-2790,,305-695-5600,Fax: 305-695-5601,,,"LNR Partners, Inc.","1601 Washington Ave., Suite 700","Miami Beach, Florida 33139",,,,,,,,,,,Non,,,,,,,,,,
,Active,M&I Institutional Real Estate Group,0,0,,,,,,,,,,,,,Ms. Sarah Locke,M&I Institutional Real Estate Group,1110 North Old World Third Street,Suite 320,"Milwaukee, WI 53203-1117",,,,,,,,,,,,,,,,,,,
,Active,M&I Marshall & Ilsley Bank,0,0,M&I Marshall & Ilsley Bank,,,,,,,,,,,,M&I Marshall & Ilsley Bank,"August J. Richter, V",1110 North Old World 3rd Street,Suite 320,"Milwaukee, WI  53203-1117",,,,,,,,,,,,,,,,,,,
,Active,M&T Realty Capital Corporation,0,0,M&T Realty Capital Corporation,Ms.,Debra,L.,Eddy,Debra L. Eddy,,,,,,,Ms. Debra L. Eddy,M&T Realty Capital Corporation,"25 South Charles St., 17th Floor","Baltimore, MD 21201",,,,,,,,,,,,,,,,,,,,
,Active,MAC Real Estate LLC,0,0,MAC Real Estate LLC,Mr.,Gordon,,Chester,Gordon Chester,,,,,,,Mr. Gordon Chester,MAC Real Estate LLC,303 East 57th Street,"New York, NY  10022",,,,,,,,,,,,,,,,,,,,
,Active,Macquarie Office Management Limited,0,0,,,,,,,,,,,,,The Directors,Macquarie Office Management Limited,"No 1, Martin Place","SYDNEY, NSW 2000",Australia,,,,,,,,,,,,,,,,,,,
,Active,Main Street Bank & Trust,0,0,Main Street Bank & Trust,Mr.,Leon,M.,Hinton,Leon M. Hinton,,,,,,,Mr. Leon M. Hinton,Main Street Bank & Trust,100 W. University Avenue,"Champaign, IL  61820",,,,,,,,,,,,,,,,,,,,
,Active,Major Finance Corporation,0,0,Major Finance Corporation,,Matt,,Major,Matt Major,262-827-3013,262-827-3016,,,,,Major Finance Corporation,Matt Major,13500 Watertown Plank Road,"Elm Grove, WI 53122",,,,,,,,,,Non,,,,,,,,,,
,Active,Manufacturers Bank,0,0,,,,,,,,,,,,,"Chris C. Butcher, MAI",Vice President & Chief Appraiser,Manufactures Bank,"515 South Figueroa Street, Second Floor","Los Angeles, CA 90071",,,,,,,,,,,,,,,,,,,
,Active,"Marketplace of Rockford, LLC",0,0,,,,,,,,,,,,,"Marketplace of Rockford, LLC",950 N. Western Avenue,Unit #2,"Lake Forest, IL 60045",,,,,,,,,,,,,,,,,,,,
,Active,Masimo Corporation,0,0,,,,,,,,,,,,,Mr. Stephen Wong,"Director, Reporting",Masimo Corporation,40 Parker,"Irvine, CA 92618",,,,,,,,,,,,,,,,,,,
,Active,Matrix Capital Bank,0,0,Matrix Financial Center,Mr.,Larry,,Heesch,Larry Heesch,720-956-6500,720-956-6599,,,,,Mr. Larry Heesch,Matrix Financial Center,700 Seventeenth Street,Suite 100,"Denver, CO  80202",,,,,,,,,Non,,,,,,,,,,
,Active,Mayer Brown LLP,0,0,,,,,,,,,,,,,Mr. Thomas S. Kiriakos,Mayer Brown LLP,71 South Wacker Drive,"Chicago, IL 60606-4637",,,,,,,,,,,,,,,,,,,,
,Active,McGuire Woods LLP,0,0,,,,,,,,,,,,,"Howard W. Walker, Esq. - Partner",McGuire Woods LLP,"1170 Peachtree Street, N.E.",Suite 2100,"Atlanta, GA 30309",,,,,,,,,,,,,,,,,,,
,Active,McLean Divorce,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,
,Active,McMorgan Institutional Real Estate Fund I,0,4000,,,,,,,,,,,,,"McMorgan Institutional R E Fund I, LLC","c/o McMorgan & Company, LLC","One Front Street, Suite 500","San Francisco, CA 94111",Attn: Steve Repertinger,,,,,,,,,,,,,,,,,,,
,Active,McMorgan Institutional Real Estate Fund I:13-5386M2 Aptakisic Creek Corporate Park,4000,4000,,,,,,,,,,,,,"McMorgan Institutional R E Fund I, LLC","c/o McMorgan & Company, LLC","One Front Street, Suite 500","San Francisco, CA 94111",Attn: Steve Repertinger,,,,,,,,,,,,,,,,,,,
,Active,MED3000,0,0,,,,,,,,,,,,,Mr. David Sassano,Vice President of Business Development,"MED3000, Inc.",911 N. Edgefield Avenue,"Dallas, TX 75208",,,,,,,,,,,,,,,,,,,
,Active,Meridian Capital Group,0,0,Meridian Capital Group,Mr.,Abe,,Hirsch,Abe Hirsch,,,,,,,Mr. Abe Hirsch,Vice President,Meridian Capital Group,"1 Battery Park Plaza, 26th Floor","New York, NY  10004",,,,,,,,,,,,,,,,,,,
,Active,Merner Land Company,0,0,,,,,,,,,,,,,Mr. Carl J. Merner,Merner Land Company,5914 West Courtside Drive,Suite 310,"Austin, TX 78730",,,,,,,,,,,,,,,,,,,
,Active,Merrill Lynch Business Financial Services,0,0,Merrill Lynch,Ms.,Tara,E.,Slomka,Tara E. Slomka,312-499-3110,312-212-8422,,,,,Joanne Hill,Loan Coordinator,Merrill Lynch Commercial Finance Corp.,"222 N. LaSalle Street, 17 th Floor","Chicago, IL  60601",,,,,,,,,,,,,,,,,,,
,Active,MetLife Investment Management,0,5000,,,,,,,,,,,,,"Mr. Edward Turner, MAI, MRICS",MetLife Investment Management,10 Park Avenue,"Morristown, NJ 07960",,,,,,,,,,,,,,,,,,,,
,Active,MetLife Investment Management:13-7266M1 Main Street Village Irvine CA,5000,5000,,,,,,,,,,,,,"Mr. Edward Turner, MAI, MRICS",MetLife Investment Management,10 Park Avenue,"Morristown, NJ 07960",,,,,,,,,,,,,,,,,,,,
,Active,Metropolitan Valuation Service,0,0,Metropolitan Valuation Services,,,,,,212-213-8650,,,,,,Metropolitan Valuation Services,Attn: Mr. Dennis Ryan,444 Park Anenue South,"New York, NY  10016",,,,,,,,,,,,,,,,,,,,
,Active,Michael O'Connell,0,0,,Mr.,Michael,,O'Connell,Michael O'Connell,,,,,,,Mr. Michael O'Connell,345 South Figueroa,Suite 303,"Los Angeles, CA 90071",,,,,,,,,,Non,,,,,,,,,,
,Active,MIG Real Estate,0,0,,,,,,,,,,,,,Ms. Nancy Trujillo CPA,MIG Real Estate,"660 Newport Center Drive, Suite 1300","Newport Beach, CA 92660",,,,,,,,,,,,,,,,,,,,
,Active,"Miglin Properties, L.L.C.",0,0,"Miglin Properties, L.L.C.",Mr.,Duke,,Miglin,Duke Miglin,,,,,,,"Miglin Properties, L.L.C.",Mr. Duke Miglin,1230 W. Washington Street,Suite 150D,"Chicago, IL 60607",,,,,,,,,Non,,,,,,,,,,
,Active,Miscellaneous 1,0,0,,,,,,,,,,,,,"Gail Lissner, CRE, SRA",Appraisal Research Counselors,"400 East Randolph, Suite 715","Chicago, IL 60601",,,,,,,,,,,,,,,,,,,,
,Active,Miscellaneous 1:10-???? July 6 2010,0,0,,,,,,,,,,,,,"Gail Lissner, CRE, SRA",Appraisal Research Counselors,"400 East Randolph, Suite 715","Chicago, IL 60601",,,,,,,,,,,,,,,,,,,,
,Active,MMA Realty Capital,0,0,MMA Realty Capital,Ms.,DeDe,,Dunlap,DeDe Dunlap,,,,,,,Ms. DeDe Dunlap,MMA Realty Capital,10475 Park Meadows Drive,Suite 500,"Littleton, Colorado  80124",,,,,,,,,,,,,,,,,,,
,Active,Moegenberg Research,0,0,,,,,,,,,,,,,Moegenberg Research,,,,,,,,,,,,,Non,,,,,,,,,,
,Active,Money Concepts and AEGON Canada Inc.,0,0,Money Concepts & AEGON Dealer Services Ca,Ms.,Suzzette,,Dunlop,Suzzette Dunlop,,,,,,,Ms. Suzzette Dunlop,Money Concepts and AEGON,"  Dealer Services Canada, Inc.",5000 Yonge Street,"Toronto, ON M2N7J8",,,,,,,,,Non,,,,,,,,,,
,Active,Monroe Bank,0,0,Monroe Bank,Mr.,David,,Misner,David Misner,,,,,,,Mr. David Misner,Monroe Bank,7517 Beachwood Center,Suite 300,"Avon, IN  46123",,,,,,,,,,,,,,,,,,,
,Active,MONY Realty Capital,0,0,MONY Realty Capital,Ms.,DeDe,,Dunlap,DeDe Dunlap,,,,,,,Ms. DeDe Dunlap,MONY Realty Capital,10475 Park Meadows Drive,Suite 500,"Littleton, Colorado  80124",,,,,,,,,Non,,,,,,,,,,
,Active,Moore & Van Allen PLLC,0,0,,,,,,,,,,,,,Moore & Van Allen PLLC,Keith A. Mrochek - Attorney at Law,100 North Tyson Street,Suite 4700,"Charlotte, NC 28202-4003",,,,,,,,,,,,,,,,,,,
,Active,Morgan Stanley,0,0,,,,,,,,,,,,,Mr. Scott Brown,Managing Director,Morgan Stanley,1585 Broadway,"New York, NY 10036",,,,,,,,,,,,,,,,,,,
,Active,Morgan Stanley Private Bank NA,0,0,,,,,,,,,,,,,"Richard Barefoot, MAI",Vice President,Morgan Stanley Private Bank NA,2000 Westchester Avenue,"Purchase, NY 10577",,,,,,,,,,,,,,,,,,,
,Active,"Morris, Manning & Martin, LLP",0,0,"Morris, Manning & Martin, LLP",Mr.,Frank,W.,DeBorde,Frank W. DeBorde,,,,,,,Mr. Frank W. DeBorde,"Morris, Manning & Martin, LLP",1600 Financial Center,"3343 Peachtree Road, NE","Atlanta, GA  30326",,,,,,,,,,,,,,,,,,,
,Active,Morrison & Foerster LLP,0,0,,,,,,,,,,,,,Morrison & Foerster LLP,Mr. David B. Babbe,555 West Fifth Street,"Los Angeles, CA 90013-1024",,,,,,,,,,,,,,,,,,,,
