,"Active Status","Customer","Balance","Balance Total","Company","Mr./Ms./...","First Name","M.I.","Last Name","Primary Contact","Main Phone","Fax","Alt. Phone","Secondary Contact","Job Title","Main Email","Bill to 1","Bill to 2","Bill to 3","Bill to 4","Bill to 5","Ship to 1","Ship to 2","Ship to 3","Ship to 4","Ship to 5","Customer Type","Terms","Rep","Sales Tax Code","Tax item","Resale Num","Account No.","Credit Limit","Job Status","Job Type","Job Description","Start Date","Projected End","End Date"
,"Active","HEITMAN Real Estate Investment Management:13-7257 Plantation Park at Ballantyne",4000.00,4000.00,"HEITMAN RE Investment Management","Ms.","Colleen",,"Ryan",,"312-425-0659","312-855-5582",,,,"colleen.ryan@hietman.com","Ms. Colleen Ryan","HEITMAN RE Investment Management","191 North Wacker Drive","Chicago, Illinois 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","HEITMAN Real Estate Investment Management:13-7677 The Berkshire at Preston Ctr TX",7500.00,7500.00,"HEITMAN RE Investment Management","Ms.","Colleen",,"Ryan",,"312-425-0659","312-855-5582",,,,"colleen.ryan@hietman.com","Ms. Colleen Ryan","HEITMAN RE Investment Management","191 North Wacker Drive","Chicago, Illinois 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","HEITMAN Real Estate Investment Management:13-7739 Milky Way Portfolio",36150.00,36150.00,"HEITMAN RE Investment Management","Ms.","Colleen",,"Ryan",,"312-425-0659","312-855-5582",,,,"colleen.ryan@hietman.com","Ms. Colleen Ryan","HEITMAN RE Investment Management","191 North Wacker Drive","Chicago, Illinois 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","Heller Financial, Inc.",0.00,0.00,"Heller Financial, Inc.","Mr.","Paul",,"Henning","Paul Henning",,,,,,,"Heller Financial, Inc.","Attn: Paul Henning","500 West Monroe Street","Chicago, IL  60661",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Hewitt Ennis Knupp, Inc., An Aon Company",0.00,0.00,,,,,,,,,,,,,"Mr. Clinton S. Cary, Partner","Hewitt EnnisKnupp, Inc. an Aon Company","10 South Riverside, Suite 1600","Chicago, IL 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","HFF, LP",0.00,0.00,,,,,,,,,,,,,"Mr. Timothy D. Wright, Sr. Managing Direc","HFF, LP","4350 La Jolla Village Drive","Suite 450","San Diego, CA 92122",,,,,,,,,,,,,"",,,,,,
,"Active","HHME Homeowners Assocication",0.00,0.00,,,,,,,,,,,,,"Cynthia Goebel","HHME Homewoners Association","18400 Saybrook Lane","Huntington Beach, CA 92649",,,,,,,,,,,,,,"",,,,,,
,"Active","High Street Real Estate Fund III, LP",0.00,0.00,,,,,,,,,,,,,"High Street Real Estate Fund III, LP","Ms. Michelle R. Paglia","Director of Financial Reporting and Taxat","53 State Street, 38th Floor","Boston, MA 02109",,,,,,,,,,,,,"",,,,,,
,"Active","HIGroup, LLC",0.00,0.00,,,,,,,,,,,,,"Steve A. Hulce - Managing Director","HIGroup, LLC","Two First National Plaza","20 South Clark St., Suite 2050","Chicago, IL 60603",,,,,,,,,,,,,"",,,,,,
,"Active","Hines Midwest",0.00,0.00,"Hines Midwest Regional Office","Mr.","James","B.","Oley","Jim Oley","312-419-4918","312-346-4180",,,,,"Mr. James B. Oley","Hines Midwest Regional Office","70 W. Madison, Suite 440","Chicago, IL 60602-4205",,,,,,,,,,,,,,"",,,,,,
,"Active","Hoeppner Wagner & Evans LLP",0.00,0.00,,,,,,,,,,,,,"F. Joseph Jaskowiak","Hoeppner Wagner & Evans LLP","Twin Towers - South","1000 East 80th Place, 6th Fl.","Merriville, IN 46410",,,,,,,,,,,,,"",,,,,,
,"Active","Holland & Knight LLP",0.00,0.00,"Holland & Knight LLP","Ms.","Susan","E.","Edlein","Susan E. Edlein",,,,,,,"Ms. Susan E. Edlein","Holland & Knight LLP","One Atlantic Center, Suite 2000","1201 West Peachtree Street","Atlanta, GA  30309-3453",,,,,,,,,,,,,"",,,,,,
,"Active","Human Genome Sciences, Inc.",0.00,0.00,"Human Genome Sciences, Inc.","Ms.","Linda",,"Chang","Linda Chang",,,,,,,"Ms. Linda Chang","Human Genome Sciences, Inc.","14200 Shady Grove Road","Rockville, MD  20850",,,,,,,,,,,,,,"",,,,,,
,"Active","HunterMaclean",0.00,0.00,"HunterMaclean","Mr.","Frank","J.","Perch III","Frank J. Perch III","912-236-0291","912-236-4936",,,,"fperch@huntermaclean.com","HunterMaclean","Mr. Frank J. Perch III","200 E. Saint Julian Street","Post Office Box 9848","Savannah, GA  31412-0048",,,,,,,,,,,,,"",,,,,,
,"Active","Huntington Mobile Home Investments, LLC",0.00,0.00,,,,,,,,,,,,,"Ms. Therese Hotvedt","Huntington Mobile Home Investments, LLC","1100 Newport Center Drive","Suite 150","Newport Beach, CA 92660",,,,,,,,,,,,,"",,,,,,
,"Active","Illinois Institute of Technology",0.00,0.00,"Illinois Institute of Technology","Ms.","Mary","A.","Smith","Mary A. Smith",,,,,,,"Ms. Mary Anne Smith","Vice President & General Counsel","Illinois Institute of Technology","10 West 33rd St., Room 224","Chicago, IL  60616",,,,,,,,,,,,,"",,,,,,
,"Active","Indian River Medical Center",0.00,0.00,,,,,,,,,,,,,"Mr. Randle Middleton","Indian River Medical Center","1000 36th Street","Vero Beach, FL 32960",,,,,,,,,,,,,,"",,,,,,
,"Active","ING Clarion",0.00,0.00,"ING Clarion","Mr.","Michael",,"O'Brien","Michael O'Brien",,,,,,,"Mr. Michael O'Brien","Director","ING Clarion","230 Park Avenue., 12th Floor","New York, NY 10169",,,,,,,,,"Non",,,,"",,,,,,
,"Active","ING Investment Management LLC",0.00,0.00,,,,,,,,,,,,,"ING Insurance and Annuity Company","ING Investment Management LLC","5780 Powers Ferry Road","Suite 300","Atlanta, GA 30327",,,,,,,,,,,,,"",,,,,,
,"Active","Inland Power Group",0.00,0.00,,,,,,,,,,,,,"Mr. Donald R. Stacy, Executive VP","Inland Power Group","13015 West Custer Avenue","Butler , WI 53007-0500",,,,,,,,,,,,,,"",,,,,,
,"Active","Intercontinental Real Estate Corp.",0.00,9800.00,,,,,,,,,,,,,"Mr. David Carella","Director of Finance","Intercontinental Real Estate Corp.","1270 Soldiers Field Road","Boston, MA 02135-1003",,,,,,,,,,,,,"",,,,,,
,"Active","Intercontinental Real Estate Corp.:13-7630 International Village Bloomington",4900.00,4900.00,,,,,,,,,,,,,"Mr. David Carella","Director of Finance","Intercontinental Real Estate Corp.","1270 Soldiers Field Road","Boston, MA 02135-1003",,,,,,,,,,,,,"",,,,,,
,"Active","Intercontinental Real Estate Corp.:13-7631 Riverview at Upper Landing MN",4900.00,4900.00,,,,,,,,,,,,,"Mr. David Carella","Director of Finance","Intercontinental Real Estate Corp.","1270 Soldiers Field Road","Boston, MA 02135-1003",,,,,,,,,,,,,"",,,,,,
,"Active","INVESCO Realty Advisors",0.00,6500.00,"INVESCO Realty Advisors","Mr.","Mathew","L.","Cypher",,"972-715-7400",,,,,,"Ms. Whitney Farley","INVESCO Realty Advisors","Three Galleria Tower, Suite 500","13155 Noel Road","Dallas, TX  75240",,,,,,,,,"Non",,,,"",,,,,,
,"Active","INVESCO Realty Advisors:13-4320M3 Sorrento Vista Industrial CA",4000.00,4000.00,"INVESCO Realty Advisors","Mr.","Mathew","L.","Cypher",,"972-715-7400",,,,,,"Ms. Whitney Farley","INVESCO Realty Advisors","Three Galleria Tower, Suite 500","13155 Noel Road","Dallas, TX  75240",,,,,,,,,"Non",,,,"",,,,,,
,"Active","INVESCO Realty Advisors:13-5819M2 Hayward Indusrial Portfolio CA",0.00,0.00,"INVESCO Realty Advisors","Mr.","Mathew","L.","Cypher",,"972-715-7400",,,,,,"Ms. Whitney Farley","INVESCO Realty Advisors","Three Galleria Tower, Suite 500","13155 Noel Road","Dallas, TX  75240",,,,,,,,,"Non",,,,"",,,,,,
,"Active","INVESCO Realty Advisors:13-7625 179 Lincoln Street Boston MA",2500.00,2500.00,"INVESCO Realty Advisors","Mr.","Mathew","L.","Cypher",,"972-715-7400",,,,,,"Ms. Whitney Farley","INVESCO Realty Advisors","Three Galleria Tower, Suite 500","13155 Noel Road","Dallas, TX  75240",,,,,,,,,"Non",,,,"",,,,,,
,"Active","IPS Corporation",0.00,0.00,"IPS Corporation","Mr.","Robert",,"Cross","Robert Cross",,,,,,,"Mr. Robert Cross","Chief Financial Officer","IPS Corporation","445 W. Victoria Street","Compton, CA 90220",,,,,,,,,,,,,"",,,,,,
,"Active","IXIS Real Estate Capital",0.00,0.00,"IXIS Real Estate Capital","Mr.","Nimeet",,"Dodhia","Nimeet Dodhia",,,,,,,"Mr. Nimeet Dodhia","IXIS Real Estate Capital","9 West 57th Street, 36th Floor","New York, NY 10019",,,,,,,,,,,,,,"",,,,,,
,"Active","Jackson DeMarco Tidus Peckenpaugh",0.00,0.00,,,,,,,,,,,,,"Mr. Andrew Bernstein, Esq.","Jackson DeMarco Tidus Peckenpaugh","2030 Main Street","Irvine, CA 92614",,,,,,,,,,,,,,"",,,,,,
,"Active","Jam Theatricals",0.00,0.00,,,,,,,,,,,,,"Jam Theatricals",,,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","James Campbell Company LLC",0.00,0.00,"James Campbell Company LLC","Mr.","Doug",,"Morris","Doug Morris",,,,,,,"Mr. Doug Morris","James Campbell Company LLC","425 California Street","Suite 1000","San Francisco, CA  94104",,,,,,,,,,,,,"",,,,,,
,"Active","James H. Desnick, MD",0.00,6500.00,,,,,,,,,,,,,"Dr. James H. Desnick","James H. Desnick, MD","5012 Fisher Island Drive","Fisher Island, FL 33109",,,,,,,,,,,,,,"",,,,,,
,"Active","James H. Desnick, MD:13-7867 NEC of E Superior & N Wabash St",6500.00,6500.00,,,,,,,,,,,,,"Dr. James H. Desnick","James H. Desnick, MD","5012 Fisher Island Drive","Fisher Island, FL 33109",,,,,,,,,,,,,,"",,,,,,
,"Active","Jamestown Premier Property Fund, L.P.",0.00,6000.00,,,,,,,,,,,,,"Jeffrey Beckham - Fund Manager","Jamestown Premier Property Fund, L.P.","One Overton Park, 12th Floor","3625 Cumberland Boulevard","Atlanta, GA 30339",,,,,,,,,,,,,"",,,,,,
,"Active","Jamestown Premier Property Fund, L.P.:13-7736M1 One Metro Center",6000.00,6000.00,,,,,,,,,,,,,"Jeffrey Beckham - Fund Manager","Jamestown Premier Property Fund, L.P.","One Overton Park, 12th Floor","3625 Cumberland Boulevard","Atlanta, GA 30339",,,,,,,,,,,,,"",,,,,,
,"Active","Jeffer, Mangels, Butler & Marmaro LLP",0.00,0.00,"Jeffer, Mangels, Butler & Marmaro LLP","Mr.","Joel","D.","Deutsch","Joel D. Deutsch",,"404-495-4771",,,,,"Mr. Joel David Deutsch","Jeffer, Mangels, Butler & Marmaro LLP","1900 Avenue of the Stars, 7th Floor","Los Angeles, CA  90067",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","John Hancock Life Insurance Company",0.00,0.00,"John Hancock Life Insurance Company","Mr.","Mike",,"Rizkowsky","Mike Rizkowsky",,,,,,,"John Hancock Life Insurance Company","c/o Pacific Southwest Realty Services","Mr.Mike Rizkowsky","11911 San Vicente Blvd., Suite 390","Los Angeles, CA  90049",,,,,,,,,,,,,"",,,,,,
,"Active","John Hancock Real Estate Finance Group",0.00,0.00,,,,,,,,,,,,,"John Hancock Real Estate Finance Group","Attn:  Marilyn L. Markshausen","500 Northpark Town Center","1100 Abernathy Road, Suite 825","Atlanta, GA 30328",,,,,,,,,,,,,"",,,,,,
,"Active","Johnson Bank",0.00,0.00,"Johnson Bank","Mr.","Doug",,"Menne","Doug Menne",,,,,,,"Mr. Doug Menne","Vice President","Johnson Bank","333 East Wisconsin Avenue","Milwaukee, WI  53202",,,,,,,,,,,,,"",,,,,,
,"Active","Johnson, Jones, Snelling, Gibert & Davis",0.00,0.00,"Johnson, Jones, Snelling, Gibert & Davis","Mr.","Thomas","E.","Johnson","Thomas E. Johnson","312.578.8100","312.422.0708",,,,,"Johnson, Jones, Snelling, Gibert & Davis","Thomas E. Johnson","36 South Wabash Avenue, Suite 1310","Chicago, Illinois 60603",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Jones Lang LaSalle",0.00,0.00,,,,,,,,,,,,,"Jones Lang LaSalle","Attn: Mr. Rob Kirner","355 South Grand Avenue","Suite 300","Los Angeles, CA 90071",,,,,,,,,,,,,"",,,,,,
,"Active","JP Morgan Chase",0.00,0.00,,,,,,,,,,,,,"JP Morgan Chase",,,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management",0.00,98250.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr","Ellie Kerr",,,,"Joseph J. Suh",,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017","Joseph J. Suh","Same address / 4th Floor",,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-6392Q2 Sanctuary Park Alpharetta GA",13500.00,13500.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7231 Millenia Lakes Orlando FL",6800.00,6800.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7311 The Glen Orlando FL",5900.00,5900.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7357M1 Doral Center Portfolio FL",15800.00,15800.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7358M1 Ternimus 100 and 200 Doral FL",7200.00,7200.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7386M1 The Reserve at 4S Ranch CA",5750.00,5750.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7409M1 Dublin Corporate Center CA",7500.00,7500.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7415M1 Rialto Commerce Center II & III",4800.00,4800.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7570 Douglas Park III Long Beach CA",17000.00,17000.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7668 Central Square at Watermark SC",4500.00,4500.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JPMorgan Asset Management:13-7758 Creve Couer MO",9500.00,9500.00,"JP Morgan Fleming Asset Management","Ms.","Ellie",,"Kerr",,,,,,,,"Ms. Ellie Kerr, MAI","JP Morgan Asset Mgmt - Real Estate","270 Park Avenue, 7th Floor","NY1-K150","New York, NY 10017",,,,,,,,,"Non",,,,"",,,,,,
,"Active","JRK Property Holdings",0.00,0.00,,,,,,,,,,,,,"Mr. Michael Brinkman","JRK Property Holdings","11766 Wilshire Blvd., Suite 1500","Los Angeles, CA 90025",,,,,,,,,,,,,,"",,,,,,
,"Active","Kamanski Streltzer, LLP",0.00,0.00,"Kamanski Streltzer, LLP","Mr.","Adam","L.","Streltzer",,,,,,,,"Mr. Adam L. Streltzer, Esq.","Kamanski Streltzer, LLP","10940 Wilshire Boulevard","Suite 600","Los Angeles, CA  90024",,,,,,,,,,,,,"",,,,,,
,"Active","Katten Muchin Rosenman LLP",0.00,0.00,,,,,,,,,,,,,"Katten Muchin Rosenman LLP","525 W Monroe - Suite 1900","Chicago, IL 60661","Attn: David R Dlugie",,,,,,,,,,,,,,"",,,,,,
,"Active","Kennedy Associates Real Estate Counsel,LP",0.00,0.00,,,,,,,,,,,,,"Kennedy Associates Real Estate Counsel,LP","1215 4th Avenue #2400","Seattle, WA 98161","Attn: Scott Matthews, Senior Vice Preside",,,,,,,,,,,,,,"",,,,,,
,"Active","Key Bank",0.00,19200.00,"Key Bank","Mr.","Michael","A.","Campbell","Michael A. Campbell",,,,,,,"Mr. Michael A. Campbell, MAI","Keybank National Association","127 Public Square, 5th Floor","OH-01-27-0501","Cleveland, OH 44114",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Key Bank:13-7632 679 Hardy Road Painesville OH",8500.00,8500.00,"Key Bank","Mr.","Michael","A.","Campbell",,,,,,,,"Mr. Michael A. Campbell, MAI","Keybank National Association","127 Public Square, 5th Floor","OH-01-27-0501","Cleveland, OH 44114",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Key Bank:13-7937 One Financial Chicago IL",10700.00,10700.00,"Key Bank","Mr.","Michael","A.","Campbell",,,,,,,,"Mr. Michael A. Campbell, MAI","Keybank National Association","127 Public Square, 5th Floor","OH-01-27-0501","Cleveland, OH 44114",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Key Real Estate Technical Services",0.00,0.00,,,,,,,,,,,,,"Key Real Estate Technical Services",,,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","KeyCorp Real Estate Capital Markets, Inc.",0.00,0.00,,,,,,,,,,,,,"Dale Brem, Chief Underwriter","c/o KeyCorp Real Estate Capital Markets,","           Inc.","8115 Preston Road, Suite 500","Dallas, TX 75225",,,,,,,,,,,,,"",,,,,,
,"Active","Kimball, Tirey & St. John LLP",0.00,0.00,,,,,,,,,,,,,"Mr. Kenneth E. Lange","Kimball, Tirey & St. John LLP","1202 Kettner Boulevard","3rd Floor","San Diego, CA 92101",,,,,,,,,,,,,"",,,,,,
,"Active","Kimco Realty Corporation",0.00,0.00,,,,,,"Greg S. Ix",,,,,,,"Greg S. Ix","Kimco Realty Corporation","4425 Randolph Road, Suite 204","Charlotte, NC  28211",,,,,,,,,,,,,,"",,,,,,
,"Active","Kitty Hawk, Inc",0.00,0.00,"Kitty Hawk International, Inc.","Mr.","Corwin",,"Snow","Corwin Snow",,,,,,,"Kitty Hawk International, Inc.","Corwin Snow",,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Kmart of Michigan, Inc.",0.00,0.00,"Kmart of Michigan, Inc.","Mr.","Richard","M.","Meth","Richard M. Meth",,,,,,,"Day Pitney LLP","c/o Richard M. Meth","P. O. Box 1945","Morristown, NJ 07932-1965",,,,,,,,,,,,,,"",,,,,,
,"Active","Knight Frank ZAO",0.00,0.00,,,,,,,,,,,,,"Olga Baranova - Valuer, Valuation Serv.","Knight Frank ZAO","Building 2","11 Timura Frunze St.","Moscow 119021 Russia",,,,,,,,,,,,,"",,,,,,
,"Active","Koenig & Strey, LLC",0.00,0.00,,,,,,,,,,,,,"Koenig & Strey, LLC",,,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Koeppel Tener Real Estate Services, Inc.",0.00,0.00,"Koeppel Tener Real Estate Services, Inc.","Mr.","Dennis","P.","Ryan","Dennis P. Ryan","212/906-9467",,,,,,"Koeppel Tener Real Estate Services, Inc.","Dennis P. Ryan","575 Lexington Avenue-17th Floor","New York, New York 10022-6102",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Kolick & Kondzer",0.00,0.00,,,,,,,,,,,,,"Mr. Daniel J. Kolick","Kolick & Kondzer","24500 Center Ridge Road","Suite 175","Westlake, OH 44145-5697",,,,,,,,,,,,,"",,,,,,
,"Active","Komar Investments, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. John Sharpe","Commercial Real Estate Associate","Komar Investments, LLC","23 Corporate Plaza - Suite 247","Newport Beach, CA 92660",,,,,,,,,,,,,"",,,,,,
,"Active","Kropik, Papuga, & Shaw",0.00,0.00,"Kropik, Papuga, & Shaw",,"Stanley",,"Papuga","Stanley Papuga",,,,,,,"Kropik, Papuga, & Shaw","Stanley Papuga","120 South LaSalle Street","Suite 1327","Chicago, Illinois 60603",,,,,,,,,"Non",,,,"",,,,,,
,"Active","KTR NEWMARK Real Estate Services LLC",0.00,0.00,"KTR NEWMARK","Mr.","Dennis","P.","Ryan","Dennis P. Ryan","212-935-9191","212-935-5935",,,,"WWW.KTRNEWMARK.COM","Mr. Dennis P. Ryan, MAI","KTR NEWMARK","575 Lexington Avenue","New York, NY 10022",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Lake Forest Bank & Trust Company",0.00,0.00,"Lake Forest Bank & Trust Company","Mr.","Stephen",,"Madden","Stephen Madden","847-234-4041","847-234-4717",,,,,"Mr. Stephen Madden","Lake Forest Bank & Trust Company","727 North Bank Lane","Lake Forest, IL  60045",,,,,,,,,,,,,,"",,,,,,
,"Active","Land Corporation",0.00,0.00,"Land Corporaion","Mr.","Scott",,"Calabria","Scott Calabria",,,,,,,"Mr. Scott Calabria","President","Land Corporaion","912  12th Street","Wilmette, IL  60091",,,,,,,,,,,,,"",,,,,,
,"Active","Land Development Concepts, LLC",0.00,0.00,,,,,,,,,,,,,"Land Development Concepts, LLC",,,,,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Land Home Services, LLC",0.00,0.00,"Land Home Services, LLC","Mr.","Robert",,"Brand","Robert Brand",,,,,,,"Land Home Services, LLC","c/o Mr. Robert Brand, Jr.","Synovus Centre","1111 Bay Avenue, Third Floor","Columbus, GA  31901",,,,,,,,,,,,,"",,,,,,
,"Active","Landauer Valuation & Advisory",0.00,6000.00,,,,,,,,,,,,,"David D. Wood MAI","Landauer Valuation & Advisory","445 S. Figueroa Street","Suite 3300","Los Angeles, CA 90071",,,,,,,,,,,,,"",,,,,,
,"Active","Landauer Valuation & Advisory:13-7420 Disney Lease Arbitration CA",6000.00,6000.00,,,,,,,,,,,,,"David D. Wood MAI","Landauer Valuation & Advisory","445 S. Figueroa Street","Suite 3300","Los Angeles, CA 90071",,,,,,,,,,,,,"",,,,,,
,"Active","LandSafe Real Estate Closing Service",0.00,0.00,,,,,,,,,,,,,"Gail Harris","LandSafe Real Estate Closing Service","7105 Corporate Drive, PTX-C-705","Plano, TX 75024",,,,,,,,,,,,,,"",,,,,,
,"Active","Lapp, Libra, Thompson, Stoebner & Pusch",0.00,0.00,,,,,,,,,,,,,"Mr. William S. Lapp","Lapp, Libra, Thompson, Stoebner & Pusch,","         Chartered","1 Financial Plz, Ste. 2500 -120 S. 6th St","Minneapolis, MN 55402",,,,,,,,,,,,,"",,,,,,
,"Active","LaSalle Bank Corporation",0.00,0.00,"LaSalle Bank Corporation",,"Kelly",,"Stradinger","Kelly Stradinger",,,,,,,"Kelly Stradinger","LaSalle Bank Corporation","540 West Madison Street","Suite 2303","Chicago, IL  60606",,,,,,,,,,,,,"",,,,,,
,"Active","LaSalle Bank, N.A.",0.00,0.00,"LaSalle Bank, N.A.","Mr.","George","A.","Sikorski, MAI","George A. Sikorski, MAI",,,,,,,"ABN AMRO Services Company","Expense Disbursement Account","9001 Paysphere Circle","Chicago, IL 60674","ATTN:  Janet Clare","LaSalle Bank, N.A.","Mr. George A. Sikorski, MAI","135 S. LaSalle Street, Suite 1260","Chicago, IL 60603",,,,,"Non",,,,"",,,,,,
,"Active","LaSalle Investment Management",0.00,0.00,"LaSalle Investment Management, Inc.","Mr.","Ty","J.","Spearing","Ty J. Spearing","312-782-5800","312-782-4339",,,,,"Mr. Ty J. Spearing","LaSalle Investment Management, Inc.","200 East Randolph Drive","Chicago, IL  60601",,,,,,,,,,"Non",,,,"",,,,,,
